anime_id,name,genre,type,episodes,rating,members,japanese_title,aired,image_url
34119,Escalator-jou no Hokou no Kiken-sei,Drama,Special,1,3.33,37,エスカレータ上の歩行の危険性,Not available,https://cdn.myanimelist.net/images/anime/10/82098.jpg
10000,Esper Mami Special: My Angel Mami-chan,"Comedy, Super Power, Supernatural",Special,1,6.52,148,エスパー魔美スペシャル マイエンジェル魔美ちゃん,"Dec 27, 1988",https://cdn.myanimelist.net/images/anime/2/27652.jpg
30193,Eun-sil-i,Drama,Movie,1,5.81,163,은실이,"Nov 4, 2011",https://cdn.myanimelist.net/images/anime/10/72250.jpg
16818,Eunhahamdae Jiguho,"Action, Adventure, Kids, Sci-Fi, Space",Movie,1,3.6,83,은하함대 지구호,"Jul 22, 1979",https://cdn.myanimelist.net/images/anime/6/45158.jpg
18307,Eunhajeonseol Tera,"Action, Adventure, Sci-Fi, Shounen, Space",Movie,1,3.79,89,은하전설 테라,"Jan 3, 1983",https://cdn.myanimelist.net/images/anime/4/49073.jpg
26209,Examurai Sengoku Recap,"Action, Samurai",Special,1,5.0,108,エグザムライ戦国,"Apr 1, 2009",https://cdn.myanimelist.net/images/anime/9/66141.jpg
33114,Experiment,Dementia,Movie,1,4.0,60,experiment,1997,https://cdn.myanimelist.net/images/anime/1269/92989.jpg
34140,Eyedrops,Space,ONA,4,4.83,65,アイドロップス,"Sep 26, 2016 to Nov 27, 2016",https://cdn.myanimelist.net/images/anime/2/82127.jpg
29395,Fafa Movie,Slice of Life,ONA,2,3.81,91,ファーファムービー,"Mar 10, 2010 to Jan 24, 2011",https://cdn.myanimelist.net/images/anime/10/70665.jpg
29961,Feng Ji Yun Nu,"Action, Martial Arts",OVA,1,4.76,115,風急雲怒,"Aug 12, 2004",https://cdn.myanimelist.net/images/anime/9/71859.jpg
33792,Feng Shu Zhan Jing 2,"Adventure, Kids, Mecha",TV,26,8.0,24,锋速战警2,"Feb, 2012 to Dec, 2012",https://cdn.myanimelist.net/images/anime/8/83531.jpg
33759,Feng Wei Ying Xiong,"Action, Fantasy",ONA,12,7.19,53,疯味英雄,"Sep 16, 2015 to Jul 3, 2016",https://cdn.myanimelist.net/images/anime/13/81274.jpg
18443,Field ni Soyogu Kaze,"Shounen, Sports",OVA,1,5.23,80,フィールドにそよぐ風,"Jul 25, 1997",https://cdn.myanimelist.net/images/anime/1628/112475.jpg
19997,Fight Da!! Pyuta,"Action, Comedy, Sci-Fi, Shounen",TV,26,6.0,78,ファイトだ!! ピュー太,"Apr 6, 1968 to Sep 28, 1968",https://cdn.myanimelist.net/images/anime/6/53307.jpg
24679,Flanders no Inu Specials,"Drama, Slice of Life",Special,2,5.76,139,世界名作劇場・完結版 フランダースの犬,"Dec 24, 2000 to Dec 31, 2000",https://cdn.myanimelist.net/images/anime/5/63531.jpg
29987,Flicker Love No.1,Dementia,Movie,1,4.91,57,FLICKER LOVE NO.1,1971,https://cdn.myanimelist.net/images/anime/1623/108712.jpg
32691,Flowering Heart,"Kids, Magic",TV,26,5.24,291,플라워링하트,"Feb 25, 2016 to May 24, 2016",https://cdn.myanimelist.net/images/anime/2/88482.jpg
33536,Fly,Fantasy,ONA,1,3.73,47,「FLY」フライ,"Feb 22, 2012",https://cdn.myanimelist.net/images/anime/6/80668.jpg
16748,"Fly, Space Battleship Geobukseon","Action, Sci-Fi, Shounen, Space",Movie,1,4.11,94,날아라 우주전함 거북선,"Jul 26, 1979",https://cdn.myanimelist.net/images/anime/8/45058.jpg
29857,Fojiao Donghua: Dashi Zhi Pusa Nianfo Yuantong Zhang,Drama,Special,1,4.52,64,佛教動畫-大勢至菩薩念佛圓通章,2012,https://cdn.myanimelist.net/images/anime/12/71685.jpg
8749,Forestry,Comedy,Special,1,4.45,124,フォレストリー,2008,https://cdn.myanimelist.net/images/anime/9/24167.jpg
29379,Form of Stress,Mecha,Movie,1,3.75,44,フォーム・オブ・ストレス,1992,https://cdn.myanimelist.net/images/anime/9/70641.jpg
18005,Forza! Hidemaru,Sports,TV,26,6.44,102,フォルツァ！ひでまる,"Apr 6, 2002 to Sep 28, 2002",https://cdn.myanimelist.net/images/anime/13/47889.jpg
32058,Four Seasons: Fuuka to Nanami,Cars,ONA,1,4.52,162,Four Seasons 楓花と七波,"Oct 30, 2015",https://cdn.myanimelist.net/images/anime/10/86102.jpg
23967,Fox Wood Monogatari,"Adventure, Kids",OVA,3,7.44,67,フォックスウッドものがたり,"Jan 21, 1991 to Feb 21, 1992",https://cdn.myanimelist.net/images/anime/9/62169.jpg
30010,Frame Arms: A Violent Struggle,Mecha,OVA,1,4.22,234,フレームアーム A violent struggle,"May 31, 2015",https://cdn.myanimelist.net/images/anime/11/71921.jpg
26347,From Osaka with Cheer!,Slice of Life,ONA,4,4.33,109,FROM OSAKA WITH CHEER!,"Mar 30, 2008",https://cdn.myanimelist.net/images/anime/11/66287.jpg
30173,Fruity Samurai,"Action, Comedy, Historical, Samurai",TV,13,5.52,134,フルーティー侍,2013,https://cdn.myanimelist.net/images/anime/5/72213.jpg
30071,Frypan Jiisan,"Adventure, Kids",Movie,1,4.7,78,ふらいぱんじいさん,1981,https://cdn.myanimelist.net/images/anime/5/72052.jpg
23983,Fuichin-san,"Drama, Historical, Kids, Shoujo",OVA,1,6.6,50,フイチンさん,"Mar 20, 2004",https://cdn.myanimelist.net/images/anime/11/62189.jpg
19899,Fujiko F. Fujio: Sukoshi Fushigi Tanpen Theater,"Adventure, Sci-Fi, Shounen, Space",OVA,11,6.25,91,藤子·F·不二雄 SF[すこしふしぎ]短編シアター,"Mar, 1990 to Oct, 1991",https://cdn.myanimelist.net/images/anime/2/53063.jpg
19533,Fujiko Fujio A no Mumako,"Horror, Supernatural",OVA,1,5.35,96,藤子不二雄Aの夢魔子,"Jul 3, 1990",https://cdn.myanimelist.net/images/anime/9/52375.jpg
10533,Fujilog,Comedy,TV,13,5.75,275,フジログ,"Apr 4, 2011 to Jun 27, 2011",https://cdn.myanimelist.net/images/anime/10/81514.jpg
33864,Fujilog (ONA),"Comedy, Music",ONA,2,3.58,42,フジログ,"Mar 29, 2012 to Jul 20, 2012",https://cdn.myanimelist.net/images/anime/3/81524.jpg
10997,Fujilog 2nd Season,Comedy,TV,13,5.72,165,フジログ 第2シーズン,"Oct 2, 2011 to Dec 26, 2011",https://cdn.myanimelist.net/images/anime/4/30525.jpg
33872,Fujinkoron-senpai,Comedy,ONA,1,4.4,64,婦人公論センパイ,"May 23, 2016",https://cdn.myanimelist.net/images/anime/9/81541.jpg
30163,Fuki to Hiyoko,"Kids, Music",Music,1,5.07,89,ふきとひよこ,"Apr 1, 2013",https://cdn.myanimelist.net/images/anime/3/72196.jpg
23973,Fuku-chan,"Kids, Slice of Life",TV,71,5.0,56,フクちゃん,"Feb 11, 1982 to Mar 27, 1984",https://cdn.myanimelist.net/images/anime/9/62171.jpg
23969,Fuku-chan no Kishuu,"Comedy, Historical",Movie,1,6.67,77,フクちゃんの奇襲,"Mar 15, 1942",https://cdn.myanimelist.net/images/anime/7/69267.jpg
23971,Fuku-chan no Zousan Butai,"Comedy, Historical",Movie,1,7.4,68,,,
29923,Fukusuke,,Movie,1,4.69,103,ふくすけ,"Oct 29, 1957",https://cdn.myanimelist.net/images/anime/9/72002.jpg
23975,Fukuyama Gekijou: Natsu no Himitsu,"Fantasy, Kids",OVA,1,6.5,61,ふくやま劇場 なつのひみつ,"Sep 27, 1990",https://cdn.myanimelist.net/images/anime/1969/112457.jpg
30342,Funassyi no Funafunafuna Biyori,"Comedy, Kids, Slice of Life",TV,130,6.86,123,ふなっしーのふなふなふな日和,"Mar 30, 2015 to Sep 25, 2015",https://cdn.myanimelist.net/images/anime/10/76586.jpg
30556,Funassyi to Yukaina Kyoudai,"Comedy, Kids",ONA,Unknown,4.8,57,ふなっしーとゆかいな兄弟,"Jan 19, 2015 to Sep 28, 2015",https://cdn.myanimelist.net/images/anime/4/73380.jpg
22345,Funny Pets 2nd Season,Comedy,TV,12,3.92,77,Funny Pets 2ndシーズン,"Oct 9, 2006 to Dec 25, 2006",https://cdn.myanimelist.net/images/anime/13/58491.jpg
20093,Furiten-kun,"Comedy, Seinen, Slice of Life",Movie,1,6.56,67,フリテンくん,"Apr 11, 1981",https://cdn.myanimelist.net/images/anime/1939/96650.jpg
20095,Furiten-kun (1990),"Comedy, Seinen, Slice of Life",OVA,2,6.25,60,フリテンくん,"Jun 21, 1990 to Jul 21, 1990",https://cdn.myanimelist.net/images/anime/9/53547.jpg
8218,Fushigi na Elevator,Fantasy,Movie,1,5.71,251,ふしぎなエレベーター,1991,https://cdn.myanimelist.net/images/anime/7/21097.jpg
33659,Fushigi na Somera-chan Special,"Comedy, Magic, Slice of Life",Special,1,5.15,444,不思議なソメラちゃん,"Dec 26, 2015",https://cdn.myanimelist.net/images/anime/7/80922.jpg
29919,Fushigi na Taiko,Kids,Movie,1,5.24,124,ふしぎな太鼓,"Aug 20, 1957",https://cdn.myanimelist.net/images/anime/12/71998.jpg
33842,Fushigi no Yappo Shima: Pukipuki to Poi,Kids,TV,25,8.5,24,ふしぎのヤッポ島 プキプキとポイ,"Jan 9, 2012 to Feb 10, 2012",https://cdn.myanimelist.net/images/anime/4/81482.jpg
13423,Fushigi Sekai Atagoul Monogatari,Adventure,OVA,1,5.14,109,不思議世界 アタゴオル物語,2000,https://cdn.myanimelist.net/images/anime/12/37565.jpg
30121,Fushigina Ano Ko wa Sutekina Kono Ko,"Adventure, Kids",TV,Unknown,4.0,40,ふしぎなあのこはすてきなこのこ,"Apr 4, 1994 to Apr 4, 1997",https://cdn.myanimelist.net/images/anime/3/72129.jpg
17623,Futago no Monchhichi,"Comedy, Kids",TV,130,4.86,85,ふたごのモンチッチ,"Feb 4, 1980 to Aug 1, 1980",https://cdn.myanimelist.net/images/anime/12/47049.jpg
29179,Futago no Ookami Daibouken,"Kids, Music",Music,1,4.2,85,ふたごのオオカミ大冒険,"Oct 1, 1980",https://cdn.myanimelist.net/images/anime/11/70221.jpg
23343,Futari no Oujisama,"Fantasy, Slice of Life",Movie,1,6.5,77,二人の王子さま,"Jul 12, 1996",https://cdn.myanimelist.net/images/anime/10/60321.jpg
25633,Futari no Tarou,"Adventure, Kids",OVA,1,6.67,45,ふたりのタロウ,1990,https://cdn.myanimelist.net/images/anime/6/65157.jpg
32322,Futari wa 80-sai,"Kids, Music",Music,1,4.67,43,ふたりは80才,"Aug 1, 1986",https://cdn.myanimelist.net/images/anime/8/77546.jpg
30118,Futari wa Nakayoshi: Goo to Sue,"Kids, Slice of Life",TV,84,4.75,40,ふたりはなかよし グーとスー,"Apr, 1991 to Feb, 1994",https://cdn.myanimelist.net/images/anime/12/72126.jpg
29653,Futari Zamurai Homare no Kawakiri,"Drama, Historical, Samurai",Movie,1,4.82,97,両人侍誉皮切,1963,https://cdn.myanimelist.net/images/anime/6/71307.jpg
9759,Future GPX Cyber Formula Graffiti,"Action, Sci-Fi, Sports",OVA,1,6.55,223,新世紀GPXサイバーフォーミュラ グラフィティ,"Aug 5, 1992",https://cdn.myanimelist.net/images/anime/3/31699.jpg
25503,Fuusen Inu Tinny,"Adventure, Kids",TV,26,5.89,151,ふうせんいぬティニー,"Sep 26, 2014 to Mar 27, 2015",https://cdn.myanimelist.net/images/anime/10/66013.jpg
31640,Fuusen Inu Tinny 2nd Season,"Adventure, Kids",TV,Unknown,3.75,87,ふうせんいぬティニー 第2シリーズ,"Sep 25, 2015 to Mar 25, 2016",https://cdn.myanimelist.net/images/anime/3/76252.jpg
5594,Fuusen no Doratarou,Kids,TV,13,5.95,112,フーセンのドラ太郎,"Apr 11, 1981 to Aug 1, 1981",https://cdn.myanimelist.net/images/anime/12/77385.jpg
30530,Fuusen Shoujo Temple-chan Movie,"Adventure, Comedy, Kids, Music",Movie,1,4.75,44,風船少女テンプルちゃん,1977,https://cdn.myanimelist.net/images/anime/8/73288.jpg
16838,Gaegujang-i Cheonsadeul,"Adventure, Kids",Movie,1,5.09,86,개구장이 천사들,1980,https://cdn.myanimelist.net/images/anime/8/45174.jpg
24355,Gaia Getter A-kun,"Comedy, Kids, Sci-Fi, Space",ONA,2,3.48,83,ガイアゲッター アークン,"Jun 1, 2002",https://cdn.myanimelist.net/images/anime/9/62891.jpg
23607,Gaki Deka,"Comedy, Ecchi, Kids, Parody, Shounen",TV,22,5.0,72,がきデカ,"Oct 6, 1989 to Mar 26, 1990",https://cdn.myanimelist.net/images/anime/8/61177.jpg
23609,Gaki Deka (OVA),"Comedy, Ecchi, Kids, Parody, Shounen",OVA,3,4.78,62,がきデカ,"Nov 24, 1989",https://cdn.myanimelist.net/images/anime/6/61475.jpg
31694,Gakken ka Nani ka no Mukashi no Video,"Kids, Music",Special,1,4.6,39,学研の頭脳開発ビデオ,"Dec 2, 1993 to Nov 24, 2000",https://cdn.myanimelist.net/images/anime/1767/92074.jpg
9345,Gakkou no Kowai Uwasa Shin: Hanako-san ga Kita!!,"Comedy, Horror, School, Supernatural",TV,33,6.53,341,学校のｺﾜｲうわさ 新・花子さんがきた!!,"Aug 13, 2010 to Mar 25, 2011",https://cdn.myanimelist.net/images/anime/6/26414.jpg
20353,Gakkou no Yuurei,"Demons, Horror, School",OVA,6,5.17,256,学校の幽霊,"Oct 21, 1995 to Dec 12, 1997",https://cdn.myanimelist.net/images/anime/12/54087.jpg
29445,Gakkyuu Ou Yamazaki Specials,Comedy,Special,2,6.29,42,学級王ヤマザキ,"Mar 30, 1998 to Sep 28, 1998",https://cdn.myanimelist.net/images/anime/5/70751.jpg
33827,Gakushuu Animation Nihon Koku Kenpou,Historical,OVA,1,6.0,20,,,
20175,Gamba to Kawauso no Bouken,"Adventure, Kids",Movie,1,6.5,95,ガンバとカワウソの冒険,"Jul 20, 1991",https://cdn.myanimelist.net/images/anime/6/69821.jpg
30738,Gamba: Gamba to Nakama-tachi,"Adventure, Kids",Movie,1,5.55,185,GAMBA ガンバと仲間たち,"Oct 10, 2015",https://cdn.myanimelist.net/images/anime/6/75875.jpg
12243,Game Center Arashi,"Comedy, Game, Kids, Shounen",TV,26,5.85,144,ゲームセンターあらし,"May 4, 1982 to Sep 27, 1982",https://cdn.myanimelist.net/images/anime/5/34473.jpg
10852,Game Tengoku OVA,"Action, Adventure, Comedy, Mecha",OVA,1,4.96,115,ゲーム天国 The Game Paradise!,"Jun 6, 1997",https://cdn.myanimelist.net/images/anime/12/29973.jpg
23347,Gan to Gon,"Comedy, Kids",TV,260,6.7,61,ガンとゴン,"Apr 5, 1974 to Aug 13, 1975",https://cdn.myanimelist.net/images/anime/5/84960.jpg
9464,Ganbare Goemon: Chikyuu Kyuushutsu Daisakusen,"Comedy, Shounen",OVA,1,6.08,125,がんばれゴエモン 地球救出大作戦,"Nov 21, 1998",https://cdn.myanimelist.net/images/anime/7/26381.jpg
8862,Ganbare Goemon: Jigen Jou no Akumu,Comedy,OVA,1,6.06,128,がんばれゴエモン 次元城の悪夢,"Mar 26, 1993",https://cdn.myanimelist.net/images/anime/13/24562.jpg
20199,Ganbare Gonbe,"Comedy, Kids, Parody",TV,77,6.67,62,がんばれゴンベ,"Apr 14, 1980 to Aug 19, 1980",https://cdn.myanimelist.net/images/anime/12/53777.jpg
23863,Ganbare Swimmy,Adventure,Movie,1,7.6,55,がんばれスイミー,"Aug 10, 1986",https://cdn.myanimelist.net/images/anime/9/61741.jpg
11593,Ganbare! Bokura no Hit and Run,"School, Sports",Special,1,5.6,95,がんばれ！ぼくらのヒットエンドラン,"Feb 18, 1979",https://cdn.myanimelist.net/images/anime/9/33649.jpg
20755,Ganbare! Lulu Lolo,"Kids, Slice of Life",TV,26,6.13,134,がんばれ！ルルロロ,"Jan 17, 2013 to Feb 21, 2013",https://cdn.myanimelist.net/images/anime/4/54905.jpg
26163,Ganbare! Lulu Lolo 2nd Season,"Kids, Slice of Life",TV,26,4.56,111,がんばれ！ルルロロ　第２シリーズ,"Sep 25, 2014 to Mar 26, 2015",https://cdn.myanimelist.net/images/anime/12/66095.jpg
31753,Ganbare! Lulu Lolo 3rd Season,"Kids, Slice of Life",TV,10,6.29,114,がんばれ！ルルロロ　第３シリーズ,"Jan 21, 2016 to Mar 24, 2016",https://cdn.myanimelist.net/images/anime/5/76477.jpg
8897,Ganbare! Marine Kid,"Action, Adventure, Kids, Sci-Fi",TV,13,5.65,139,がんばれ！マリンキッド,"Oct 6, 1966 to Dec 26, 1966",https://cdn.myanimelist.net/images/anime/9/24675.jpg
9886,Ganbare! Moudouken Serve,Slice of Life,Special,1,5.8,92,がんばれ!盲導犬サーブ,"Dec 18, 1988",https://cdn.myanimelist.net/images/anime/2/27362.jpg
16908,Ganbare! Oden-kun,Comedy,TV,102,5.83,97,がんばれ！おでんくん,"Jan 12, 2013 to Dec 27, 2014",https://cdn.myanimelist.net/images/anime/12/45332.jpg
10995,Ganbare!! Nattou-san,Comedy,TV,4,5.75,84,頑張れ!!納父さん,"Jul 2, 2011 to Jul, 2011",https://cdn.myanimelist.net/images/anime/9/74469.jpg
32835,Ganbare!! Tabuchi-kun!!,"Comedy, Sports",Movie,1,6.0,51,がんばれ!! タブチくん!!,"Nov 10, 1979",https://cdn.myanimelist.net/images/anime/12/78726.jpg
33325,Ganbare!! Tabuchi-kun!! Aa Tsuppari Jinsei,"Comedy, Sports",Movie,1,5.78,48,がんばれ!! タブチくん!! あゝツッパリ人生,"Dec 13, 1980",https://cdn.myanimelist.net/images/anime/10/80074.jpg
18377,Ganbare!! Tabuchi-kun!! Gekitou Pennant Race,"Comedy, Sports",Movie,1,5.33,81,がんばれ!!タブチくん!! 激闘ペナントレース,"May 3, 1980",https://cdn.myanimelist.net/images/anime/1446/96591.jpg
31237,Ganbare-bu Next!,"Comedy, Sports",TV,6,5.36,70,ガンバレー部NEXT！,"Jun 8, 2015 to Jul 13, 2015",https://cdn.myanimelist.net/images/anime/3/75881.jpg
18319,Gancheopjamneun Ttorijanggun,"Action, Drama, Sci-Fi, Shounen",Movie,1,4.78,71,간첩잡는 똘이장군,"Aug 1, 1979",https://cdn.myanimelist.net/images/anime/6/49141.jpg
29503,Gararin to Gororin,"Kids, Music",Special,1,3.38,52,ガラリンとゴロリン,"Feb 15, 2006",https://cdn.myanimelist.net/images/anime/11/78485.jpg
30362,Garon,Sci-Fi,Movie,1,6.8,187,ガロン,"Apr 27, 2013",https://cdn.myanimelist.net/images/anime/3/72666.jpg
20243,Gatapishi,"Comedy, Slice of Life",TV,199,7.07,102,ガタピシ,"Apr 23, 1990 to Mar 29, 1991",https://cdn.myanimelist.net/images/anime/5/53871.jpg
12451,Gattai Robot Atranger,Mecha,OVA,1,4.77,115,合体ロボット アトランジャー,"Dec 29, 2011",https://cdn.myanimelist.net/images/anime/8/61401.jpg
32581,Gaza: Changing the World,"Drama, Supernatural",ONA,1,5.14,94,GAZA changing the world,"Jun 27, 2015",https://cdn.myanimelist.net/images/anime/10/78222.jpg
24071,gdgd Fairies Movie: tte Iu Eiga wa Dou kana...?,"Comedy, Fantasy",Movie,1,6.71,293,劇場版 gdgd妖精s っていう映画はどうかな...?,"Sep 27, 2014",https://cdn.myanimelist.net/images/anime/9/71792.jpg
21525,Geba Geba Shou Time!,Comedy,OVA,1,5.0,50,ゲバゲバ笑タイム!,"Mar 21, 1986",https://cdn.myanimelist.net/images/anime/11/56755.jpg
8155,Gegege no Kitarou: Gekitotsu!! Ijigen Youkai no Daihanran,"Adventure, Comedy, Fantasy, Horror, Supernatural",Movie,1,6.66,214,ゲゲゲの鬼太郎 激突!!異次元妖怪の大反乱,"Dec 20, 1986",https://cdn.myanimelist.net/images/anime/1383/100504.jpg
8158,Gegege no Kitarou: Jigoku-hen,"Adventure, Comedy, Fantasy, Horror, Supernatural",TV,7,6.23,205,ゲゲゲの鬼太郎　地獄編,"Feb 8, 1988 to Mar 21, 1988",https://cdn.myanimelist.net/images/anime/6/90097.jpg
8493,Gegege no Kitarou: Kitarou no Yuurei Densha,"Adventure, Demons, Super Power, Supernatural",Movie,1,5.91,206,ゲゲゲの鬼太郎 鬼太郎の幽霊電車,"Mar 20, 1999",https://cdn.myanimelist.net/images/anime/12/22651.jpg
24677,Gegege no Kitarou: Kitarou Tanjou-hen,Supernatural,Special,1,5.13,103,鬼太郎的誕生,1980,https://cdn.myanimelist.net/images/anime/4/63529.jpg
8156,Gegege no Kitarou: Obake Nighter,"Adventure, Comedy, Fantasy, Horror, Sports, Supernatural",Movie,1,6.56,202,ゲゲゲの鬼太郎　おばけナイター,"Mar 8, 1997",https://cdn.myanimelist.net/images/anime/3/77085.jpg
8154,Gegege no Kitarou: Saikyou Youkai Gundan! Nippon Jouriku!!,"Adventure, Comedy, Fantasy, Horror, Supernatural",Movie,1,6.53,221,ゲゲゲの鬼太郎 最強妖怪軍団！日本陸!!,"Jul 12, 1986",https://cdn.myanimelist.net/images/anime/5/27356.jpg
8153,Gegege no Kitarou: Youkai Daisensou,"Adventure, Comedy, Fantasy, Horror, Supernatural",Movie,1,6.38,200,ゲゲゲの鬼太郎 妖怪大戦争,"Mar 15, 1986",https://cdn.myanimelist.net/images/anime/5/27354.jpg
28103,Gegege no Kitarou: Youkai Japan Rally 3D,"Adventure, Cars, Fantasy, Supernatural",Movie,1,4.3,107,ゲゲゲの鬼太郎 妖怪JAPANラリー3D,"Jul 12, 2008",https://cdn.myanimelist.net/images/anime/13/68017.jpg
18527,Gekikara Gag Gekijou: Tabasco Shower,"Comedy, Ecchi",OVA,2,4.83,82,激辛ギャグ劇場 タバスコシャワー,"May 1, 1992",https://cdn.myanimelist.net/images/anime/3/49571.jpg
20115,Gekisou! Rubenkaiser,"Cars, Shounen, Sports",TV,17,7.17,107,激走! ルーベンカイザー,"Oct 10, 1977 to Feb 6, 1978",https://cdn.myanimelist.net/images/anime/8/62437.jpg
33823,Genbaku Dome Monogatari,"Drama, Historical",OVA,1,7.0,21,原爆ドーム物語,"Jul 10, 1990",https://cdn.myanimelist.net/images/anime/1213/99483.jpg
32775,Gene,Music,Music,1,3.95,68,gene,"Jan 6, 2010",https://cdn.myanimelist.net/images/anime/7/78610.jpg
4470,Gene Diver,"Action, Adventure, Shounen",TV,56,6.3,182,ジーンダイバー,"Apr 4, 1994 to Jan 24, 1995",https://cdn.myanimelist.net/images/anime/13/8536.jpg
29665,Genei Toshi,Dementia,Movie,1,4.13,98,幻影都市,1967,https://cdn.myanimelist.net/images/anime/6/71323.jpg
8233,Genji,"Historical, Magic, Romance",OVA,2,6.38,383,源氏,"May 21, 1992 to Oct 10, 1992",https://cdn.myanimelist.net/images/anime/11/21295.jpg
30061,Genki Bakuhatsu Ganbaruger: Hyakka,"Action, Mecha, Shounen",OVA,1,6.14,70,元気爆発ガンバルガー百科,"Dec 24, 1992",https://cdn.myanimelist.net/images/anime/1714/94244.jpg
25609,Genki Genki Non-tan,"Kids, Music",TV,15,6.17,56,げんき げんき ノンタン,"Nov 4, 2002 to Dec 4, 2002",https://cdn.myanimelist.net/images/anime/2/65131.jpg
25611,Genki Genki Non-tan (2004),"Kids, Music",TV,10,6.0,53,げんき げんき ノンタン,"Apr 20, 2004 to May 3, 2004",https://cdn.myanimelist.net/images/anime/8/65133.jpg
25615,Genki Genki Non-tan (2006),"Kids, Music",TV,10,6.0,53,げんき げんき ノンタン,"Oct 2, 2006 to Oct 13, 2006",https://cdn.myanimelist.net/images/anime/6/65137.jpg
25617,Genki Genki Non-tan: Deka Deka Arigatou,"Kids, Music",OVA,1,6.75,46,げんきげんきノンタン でかでか ありがとう,"Feb 4, 2009",https://cdn.myanimelist.net/images/anime/3/65139.jpg
25619,Genki Genki Non-tan: Spoon Tan Tan Tan,"Kids, Music",OVA,1,6.0,48,げんきげんきノンタン　スプーン たんたんたん,"Apr 24, 2013",https://cdn.myanimelist.net/images/anime/6/65141.jpg
25613,Genki Genki Non-tan: Utaou! Christmas,"Kids, Music",OVA,1,6.0,48,げんき げんき ノンタン うたおう!クリスマス,"Nov 3, 2004",https://cdn.myanimelist.net/images/anime/6/65135.jpg
10540,Genki!! Ekoda-chan,Comedy,TV,22,5.5,189,元気!!江古田ちゃん,"Apr 13, 2011 to Sep 14, 2011",https://cdn.myanimelist.net/images/anime/6/28950.jpg
27921,Genkichi Jiisan to Kogitsune,"Drama, Kids",OVA,1,6.6,54,源吉じいさんと子ぎつね,2001,https://cdn.myanimelist.net/images/anime/10/67681.jpg
23265,Genroku Koi Moyou: Sankichi to Osayo,"Adventure, Romance",Movie,1,4.93,108,元禄恋模様 三吉とおさよ,"Jun 23, 1934",https://cdn.myanimelist.net/images/anime/12/60165.jpg
2691,Gensei Shugoshin P-hyoro Ikka,"Adventure, Fantasy",Movie,1,6.0,150,現世守護神　ぴーひょろ一家,"Jul 9, 1988",https://cdn.myanimelist.net/images/anime/1555/92003.jpg
25363,Gensei Shugoshin P-hyoro Ikka OVA,"Adventure, Fantasy, Shoujo",OVA,3,5.25,81,現世守護神ぴーひょろ一家 OVA,"Sep 1, 1988",https://cdn.myanimelist.net/images/anime/7/64729.jpg
30042,Geori-eui Mubeopja,"Action, Martial Arts",Movie,1,5.53,179,거리의 무법자,1992,https://cdn.myanimelist.net/images/anime/7/71955.jpg
9351,Geunyeoneun Yeppeotda,"Comedy, Drama, Romance",Movie,1,6.65,141,그녀는 예뻣다,"Jun 12, 2008",https://cdn.myanimelist.net/images/anime/2/25901.jpg
10882,Ghost Messenger,"Action, Fantasy",OVA,6,6.91,960,고스트 메신저,"Dec 21, 2010 to Aug 19, 2014",https://cdn.myanimelist.net/images/anime/7/30034.jpg
30278,Ghost Messenger Movie,"Action, Fantasy",Movie,1,5.67,229,고스트 메신저 극장판,"May 22, 2014",https://cdn.myanimelist.net/images/anime/1984/93768.jpg
19501,Giga Tribe,"Comedy, Parody, Shounen, Super Power",TV,39,5.5,106,기가 트라이브,"Oct 8, 2008 to Feb 4, 2009",https://cdn.myanimelist.net/images/anime/12/52321.jpg
34464,Gijinka de Manabo!,"Comedy, Sci-Fi",ONA,1,5.29,25,擬人化でまなぼ!,"Nov 29, 2016",https://cdn.myanimelist.net/images/anime/6/83240.jpg
26283,Gin no Rousokutate,"Drama, Kids",OVA,1,4.36,104,銀のろうそく立て,2001,https://cdn.myanimelist.net/images/anime/3/66221.jpg
9391,Ginga Hyouryuu Vifam 13,"Action, Adventure, Mecha, Sci-Fi",TV,26,6.54,207,銀河漂流バイファム13,"Mar 21, 1998 to Oct 3, 1998",https://cdn.myanimelist.net/images/anime/3/73993.jpg
9388,Ginga Hyouryuu Vifam: Atsumatta 13-nin,"Action, Adventure, Mecha, Sci-Fi",OVA,1,6.07,123,,,
14067,Ginga Hyouryuu Vifam: Chicago Super Police 13,"Action, Comedy, Parody, Police",Special,1,6.0,126,銀河漂流バイファム シカゴ・スーパーポリス13,"Sep 25, 1985",https://cdn.myanimelist.net/images/anime/9/38829.jpg
9387,Ginga Hyouryuu Vifam: Kachua Kara no Tayori,"Action, Adventure, Mecha, Sci-Fi",OVA,1,6.0,123,,,
33025,Ginga Kikoutai Majestic Prince Movie: Kakusei no Idenshi,"Action, Mecha, School, Sci-Fi, Seinen, Space",Movie,1,7.0,1849,劇場版 銀河機攻隊 マジェスティックプリンス 覚醒の遺伝子,"Nov 4, 2016",https://cdn.myanimelist.net/images/anime/4/82164.jpg
31385,Ginga Shounen Tai,"Action, Adventure, Kids, Space",TV,92,6.38,79,,,
28733,Ginga Tetsudou 999 (ONA),"Adventure, Drama, Sci-Fi, Space",ONA,6,6.47,291,銀河鉄道９９９,"Sep, 2002 to Jul, 2004",https://cdn.myanimelist.net/images/anime/12/69363.jpg
